tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,timetable,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_Small,region,observation_points,flag
J,2018,02,15,14,51,21.15,0.11, 26,5422, 034, 128,2762, 050,29.73,0.76,1.4,V,0, ,5,1,1, , , ,7,294,NEAR OKINAWAJIMA ISLAND ,  6,A
J,2018,02,15,14,51,52.27,0.03, 33,5096, 019, 134,5950, 012,11.76,0.75,1.8,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 20,K
J,2018,02,15,14,53,54.16,0.18, 31,1951, 049, 130,2872, 096,152.62,1.43,3.1,V,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION, 33,K
J,2018,02,15,14,55,42.57,0.09, 33,5155, 013, 135,0082, 035,11.8,0.4,0.7,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 12,A
J,2018,02,15,15,00,38.14,0.15, 32,4304, 031, 131,0598, 042,10.63,1.57,0.1,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  8,A
J,2018,02,15,15,00,39.61,0.28, 40,4248, 057, 142,3764, 147,23,0,2.9,V,0, ,5,2,1, , , ,2, 60,E OFF AOMORI PREF       , 33,K
J,2018,02,15,15,01,51.14,0.07, 37,2592, 021, 139,1788, 029,7.41,1.56,0.6,V,0, ,5,1,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  , 17,A
J,2018,02,15,15,05,53.09,0.05, 32,4332, 013, 130,0148, 019,14.66,0.8,1.2,V,0, ,5,1,1, , , ,7,267,NEAR UNZENDAKE          , 32,A
J,2018,02,15,15,10,44.93,0.17, 39,0883, 041, 142,2083, 093,33.11,1.95,1.2,v,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 21,A
J,2018,02,15,15,12,8.59,0.05, 31,2214, 016, 130,3614, 011,8.82,1.19,0.6,v,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION,  9,A
J,2018,02,15,15,13,48.19,0.13, 39,5837, 037, 142,0641, 087,39.62,1.1,0.7,v,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 14,A
J,2018,02,15,15,16,24.31,0.1, 33,1929, 034, 132,1172, 031,45.58,0.81,0.4,v,0, ,5,1,1, , , ,6,245,BUNGO CHANNEL           , 22,A
J,2018,02,15,15,23,22.06,0.1, 35,2922, 021, 139,0708, 019,20.45,0.71,0.4,v,0, ,5,1,1, , , ,3, 97,KANAGAWA PREF           , 14,A
J,2018,02,15,15,27,7.72,0.05, 35,5372, 017, 137,3755, 018,9.67,0.78,0.5,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     , 19,A
J,2018,02,15,15,32,47.11,0.65, 28,4153, 201, 130,5182, 363,26,0,2.3,v,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,S
J,2018,02,15,15,32,50.97,0.13, 34,3533, 033, 137,4821, 034,15.71,1.49,0.8,V,0, ,5,1,1, , , ,4,169,ENSYUNADA               , 17,K
J,2018,02,15,15,33,2.39,0.53, 26,1879, 211, 129,3403, 215,42,0,1.8,v,0, ,5,2,1, , , ,7,294,NEAR OKINAWAJIMA ISLAND ,  6,k
J,2018,02,15,15,38,35.66,0.06, 28,1251, 019, 129,3654, 018,24.1,0.48,0, ,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  3,k
J,2018,02,15,15,39,29.82,0.1, 35,2148, 028, 133,5170, 035,8.57,0.99,0.1,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  9,a
J,2018,02,15,15,45,23.62,0.22, 28,1378, 077, 129,3544, 079,24.38,1.65,1.6,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  5,A
J,2018,02,15,15,47,51.95,0.23, 37,2782, 052, 142,0246, 090,24.51,3.19,2.3,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 27,K
J,2018,02,15,15,49,2.08,0.1, 38,5272, 026, 141,3607, 051,58.84,0.76,0.9,V,0, ,5,1,1, , , ,2, 50,NORTHERN MIYAGI PREF    , 24,A
J,2018,02,15,15,49,50.32,0.12, 31,1990, 038, 130,3677, 020,9.01,1.66,0.3,V,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION,  6,a
J,2018,02,15,15,53,11.95,0.25, 36,2893, 106, 139,5619, 078,119.61,1.98,1.2,V,0, ,5,1,1, , , ,3, 85,SOUTHERN TOCHIGI PREF   , 12,k
J,2018,02,15,15,53,50.93,0.03, 35,2295, 013, 133,4623, 010,11.48,0.39,1.3,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 32,A
J,2018,02,15,15,53,59.85,0.14, 36,2882, 027, 141,0158, 077,42.3,1.17,2,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 27,K
J,2018,02,15,16,02,10.76,0.16, 39,0429, 037, 142,2339, 085,31.45,1.74,2.1,V,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 31,K
J,2018,02,15,16,08,27.81,0.11, 40,0295, 030, 140,3187, 047,6.05,3.81,0.7,v,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     , 12,A
J,2018,02,15,16,08,28.46,0.37, 31,0140, 056, 129,0465, 144,5,0,2.1,V,0, ,5,2,1, , , ,7,284,SW OFF KYUSHU           , 10,k
J,2018,02,15,16,09,49.19,0.07, 36,4558, 016, 140,3387, 030,6.94,0.79,0,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 11,A
J,2018,02,15,16,11,5.51,0.07, 38,1827, 021, 141,5222, 045,58.37,0.57,1.3,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 23,A
J,2018,02,15,16,12,7.42,0.07, 23,5498, 030, 121,3087, 099,18.83,1.24,0, ,0, ,5,1,1, , , ,8,311,TAIWAN REGION           , 13,k
J,2018,02,15,16,13,52.1,0.04, 36,4877, 011, 140,3216, 020,8.11,0.55,0.4,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 11,A
J,2018,02,15,16,14,48.39,0.04, 35,3807, 010, 136,4785, 013,14.73,0.52,1.1,V,0, ,5,1,1, , , ,4,139,SW GIFU PREF            , 32,A
J,2018,02,15,16,17,59.75,0.1, 39,3090, 027, 141,5377, 054,61.72,0.75,1.1,v,0, ,5,1,1, , , ,2, 49,SOUTHERN IWATE PREF     , 21,A
J,2018,02,15,16,24,28.95,0.05, 36,4584, 012, 140,3480, 023,9.45,0.52,1,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 23,A
J,2018,02,15,16,24,41.72,0.06, 34,5827, 018, 138,2968, 016,18.84,0.65,1.5,V,0, ,5,1,1, , , ,4,157,CENTRAL SHIZUOKA PREF   , 20,K
J,2018,02,15,16,26,15.12,0.07, 32,4517, 017, 130,4444, 030,10.28,1.1,0.4,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 17,A
J,2018,02,15,16,28,35.4,0.04, 36,4822, 009, 140,3374, 019,10.31,0.46,0.8,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 23,A
J,2018,02,15,16,30,5.33,0.07, 45,0653, 030, 142,2369, 050,4.07,1.11,1.3,V,0, ,5,1,1, , , ,1,  1,SOYA REGION             , 20,A
J,2018,02,15,16,32,54.32,0.13, 40,0304, 029, 141,4764, 054,54.1,1.03,0.9,V,0, ,5,1,1, , , ,2, 48,NORTHERN IWATE PREF     , 23,A
J,2018,02,15,16,40,8.34,0.3, 37,3504, 165, 144,1845, 161,45,0,0, ,0, ,5,2,1, , , ,8,327,FAR E OFF NORTH HONSHU  ,  8,k
J,2018,02,15,16,42,50.7,0.18, 37,1694, 062, 141,3474, 081,32.05,4.29,0, ,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,  9,k
J,2018,02,15,16,55,45.88,0.68, 41,3928, 238, 142,4678, 261,46.6,4.69,1.4,V,0, ,5,1,1, , , ,2, 60,E OFF AOMORI PREF       , 10,A
J,2018,02,15,17,00,8.4,0.2, 37,2019, 055, 141,2233, 089,27.26,1.52,1.3,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 12,A
J,2018,02,15,17,01,8.37,0.11, 36,3442, 017, 139,2665, 032,8.48,0.95,0,V,0, ,5,1,1, , , ,3, 83,TOCHIGI GUNMA BORDER    ,  5,k
J,2018,02,15,17,02,7.9,0.22, 36,2393, 052, 141,2638, 140,46.51,4.04,1.6,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 14,k
J,2018,02,15,17,04,37.96,0.18, 37,5573, 065, 139,1614, 081,155.7,1.5,2.7,V,0, ,5,1,1, , , ,4,131,NE NIIGATA PREF         , 32,K
J,2018,02,15,17,05,35.33,0.08, 28,0286, 039, 129,1776, 051,26.56,0.95,1.4,V,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  6,A
J,2018,02,15,17,07,37.59,0.1, 36,0713, 036, 140,0196, 038,63.1,0.77,0.6,V,0, ,5,1,1, , , ,3, 88,SW IBARAKI PREF         , 14,A
J,2018,02,15,17,08,51.47,0.03, 32,4433, 008, 130,3660, 013,11.85,0.57,2,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 20,K
J,2018,02,15,17,09,55.1,0.14, 35,2543, 048, 133,5049, 028,11.15,1.49,0.4,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  9,A
J,2018,02,15,17,15,10.86,0.03, 34,0216, 012, 135,1954, 016,5.95,0.88,1.4,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 32,A
J,2018,02,15,17,20,35.2,0.18, 28,3327, 067, 129,2858, 054,0,0,3.2,V,0, ,5,2,1,1, , ,7,296,NEAR AMAMI-OSHIMA ISLAND, 14,K
J,2018,02,15,17,21,22.06,0.24, 28,2933, 134, 129,3540, 138,19.16,2.27,1.7,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,S
J,2018,02,15,17,23,47.72,0.1, 26,1962, 044, 127,5700, 064,16.93,1.15,1.3,v,0, ,5,1,1, , , ,7,294,NEAR OKINAWAJIMA ISLAND ,  6,A
J,2018,02,15,17,28,22.19,0.17, 36,2709, 056, 137,5882, 046,7.92,1.84,-0.2,V,0, ,5,1,1, , , ,4,145,NEAR MATSUSHIRO         ,  9,A
J,2018,02,15,17,32,19.62,0.04, 33,5092, 018, 134,5946, 012,11.67,0.76,2,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 20,K
J,2018,02,15,17,40,12.65,0.11, 36,3836, 037, 139,2581, 039,9.43,1.16,0.4,V,0, ,5,1,1, , , ,3, 83,TOCHIGI GUNMA BORDER    , 11,A
J,2018,02,15,17,40,33.05,0.09, 33,5209, 065, 134,5988, 027,12.28,1.29,0.7,v,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 12,A
J,2018,02,15,17,46,42.54,0.17, 32,1540, 049, 130,3122, 068,6.68,3.28,-0.2,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  6,A
J,2018,02,15,17,48,51.06,0.06, 39,0404, 024, 140,5707, 023,8.81,1.21,0.7,V,0, ,5,1,1, , , ,2, 49,SOUTHERN IWATE PREF     , 16,k
J,2018,02,15,17,52,7.09,0.1, 28,1305, 041, 129,3587, 039,22.34,1.03,1.5,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,A
J,2018,02,15,17,53,7.23,0.23, 27,3951, 185, 128,4097, 274,12.82,4.1,1.6,V,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND, 10,A
J,2018,02,15,18,00,9.7,0.06, 32,4093, 015, 130,4408, 021,12.09,0.9,0.4,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 21,A
J,2018,02,15,18,01,1.87,0.04, 36,4862, 009, 140,3532, 019,8.02,0.48,0.7,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 19,A
J,2018,02,15,18,05,53.61,0.04, 32,4272, 011, 130,4637, 016,8.5,0.8,0.4,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 23,A
J,2018,02,15,18,06,1.99,0.29, 37,5177, 090, 142,0007, 111,35.69,2.64,0, ,0, ,5,1,1, , , ,2, 68,SE OFF MIYAGI PREF      ,  7,s
J,2018,02,15,18,06,22.09,0.05, 32,2972, 011, 131,4072, 020,18.56,0.47,0.7,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 26,A
J,2018,02,15,18,06,39.37,0.06, 31,2244, 022, 130,3608, 013,8.59,1.09,0.6,v,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION,  6,A
J,2018,02,15,18,07,30.51,0.16, 28,0296, 076, 129,1785, 099,26.57,1.87,1.2,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  5,A
J,2018,02,15,18,07,59.27,0.1, 38,4612, 023, 141,3647, 060,69.29,0.8,0.9,V,0, ,5,1,1, , , ,2, 50,NORTHERN MIYAGI PREF    , 24,A
J,2018,02,15,18,11,46.21,0.04, 35,0051, 009, 137,5453, 012,9.1,0.38,-0.1,V,0, ,5,1,1, , , ,4,158,SW SHIZUOKA PREF        , 11,K
J,2018,02,15,18,14,10.47,0.04, 32,5941, 010, 132,5349, 015,14.08,0.59,0.9,V,0, ,5,1,1, , , ,6,234,SW KOCHI PREF           , 17,A
J,2018,02,15,18,14,51.77,0.31, 24,4427, 147, 124,3179, 041,12.47,2.63,0.9,v,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND,  6,A
J,2018,02,15,18,15,0.1,0.2, 36,1584, 042, 140,5746, 123,33.34,1.79,1,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 10,k
J,2018,02,15,18,15,44.96,0.04, 32,4632, 011, 131,4304, 015,7.73,0.66,0.2,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 11,k
J,2018,02,15,18,17,30.03,0.07, 24,4206, 054, 124,3172, 023,10.23,0.97,2,V,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND, 10,K
J,2018,02,15,18,20,12.7,0.08, 35,2349, 025, 133,4614, 020,11.56,0.66,0.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 15,A
J,2018,02,15,18,23,6.2,0.08, 35,3741, 021, 136,2055, 023,16.06,0.98,0.2,V,0, ,5,1,1, , , ,5,197,SHIGA GIFU BORDER REGION, 10,A
J,2018,02,15,18,28,56.92,0.03, 36,2190, 014, 137,3847, 014,5.03,1.94,0.2,V,0, ,5,1,1, , , ,4,143,HIDA MOUNTAINS REGION   , 13,a
J,2018,02,15,18,30,41.02,0.14, 36,3951, 025, 138,1459, 040,11.39,1.37,0.1,V,0, ,5,1,1, , , ,4,144,NORTHERN NAGANO PREF    , 13,A
J,2018,02,15,18,32,30.59,0.02, 34,4996, 008, 135,3626, 010,9.84,0.4,1.1,V,0, ,5,1,1, , , ,5,184,KYOTO OSAKA BORDER REG  , 32,A
J,2018,02,15,18,34,11.98,0.29, 24,4603, 114, 127,5264, 127,77,0,2.7,V,0, ,5,2,1, , , ,7,292,FAR S OFF OKINAWAJIMA   , 20,K
J,2018,02,15,18,37,5.34,0.06, 32,4071, 019, 130,4430, 025,11.02,0.93,0.2,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 15,A
J,2018,02,15,18,39,1.76,0.07, 35,2173, 020, 133,1589, 034,6.88,1.21,0,v,0, ,5,1,1, , , ,6,222,WESTERN TOTTORI PREF    ,  9,A
J,2018,02,15,18,41,17.35,0.2, 35,2011, 050, 140,4143, 090,30.25,2.92,2.2,V,0, ,5,1,1, , , ,3,109,E OFF BOSO PENINSULA    , 32,K
J,2018,02,15,18,44,15.55,0.04, 34,5172, 013, 134,4313, 009,14.46,0.39,0.7,V,0, ,5,1,1, , , ,5,186,SW HYOGO PREF           , 23,A
J,2018,02,15,18,46,50.99,0.26, 24,4635, 342, 123,1098, 071,121.08,3.11,2,V,0, ,5,1,1, , , ,7,289,NW OFF ISHIGAKIJIMA IS  , 12,K
J,2018,02,15,18,53,31.74,0.06, 36,3969, 011, 140,3627, 027,8.63,0.5,0.3,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 14,A
J,2018,02,15,18,53,55.04,0.09, 32,4007, 039, 132,2119, 020,34.5,1.48,0.7,v,0, ,5,1,1, , , ,7,300,HYUGANADA REGION        , 10,A
J,2018,02,15,18,54,28.69,0.1, 34,1287, 015, 133,4827, 026,18.05,0.9,0.6,v,0, ,5,1,1, , , ,6,230,KAGAWA PREF             , 11,A
J,2018,02,15,18,56,20.84,0.13, 36,1224, 032, 140,5342, 076,45.03,1.17,1.1,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 20,A
J,2018,02,15,18,58,31.36,0.12, 35,4069, 032, 134,5327, 016,9.98,1.83,0.7,V,0, ,5,1,1, , , ,5,201,NW OFF KINKI DISTRICT   , 12,A
J,2018,02,15,19,01,25.2,0.22, 36,1028, 055, 137,5667, 068,4.29,3.83,-0.1,v,0, ,5,1,1, , , ,4,147,CENTRAL NAGANO PREF     ,  8,A
J,2018,02,15,19,08,33.84,0.06, 31,5674, 023, 130,0745, 025,9.9,1.15,0.4,V,0, ,5,1,1, , , ,7,284,SW OFF KYUSHU           , 11,k
J,2018,02,15,19,09,52.32,0.23, 35,3848, 055, 140,0271, 077,65.54,2.04,1.3,V,0, ,5,1,1, , , ,3, 93,CENTRAL CHIBA PREF      , 25,A
J,2018,02,15,19,14,16.1,0.21, 35,2277, 061, 139,1508, 060,30.4,1.53,0.5,V,0, ,5,1,1, , , ,3, 97,KANAGAWA PREF           ,  8,k
J,2018,02,15,19,15,4.48,0.2, 37,2750, 061, 141,2677, 119,43.87,1.63,1.2,v,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 20,A
J,2018,02,15,19,16,10.43,0.24, 24,4784, 106, 125,1809, 088,44.43,1.74,1.6,V,0, ,5,1,1, , , ,7,293,NEAR MIYAKOJIMA ISLAND  ,  7,A
J,2018,02,15,19,21,37.69,0.06, 32,4887, 012, 130,2999, 030,12.78,0.95,0.3,v,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 10,A
J,2018,02,15,19,23,12.36,0.09, 27,3371, 056, 142,3691, 074,35,0,3.1,v,0, ,5,2,1, , , ,8,333,NEAR CHICHIJIMA ISLAND  ,  3,s
J,2018,02,15,19,26,9.04,0.44, 34,0117, 057, 135,1955, 105,12.73,4.18,0.3,v,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 10,a
J,2018,02,15,19,27,26.14,0.1, 36,3203, 023, 141,0710, 058,34.22,1.29,3.9,V,0, ,5,1,1,2, , ,3,111,E OFF IBARAKI PREF      , 35,K
J,2018,02,15,19,30,58.15,0.14, 35,5205, 054, 134,4472, 027,17.27,1.9,1.2,v,0, ,5,1,1, , , ,5,201,NW OFF KINKI DISTRICT   , 17,A
J,2018,02,15,19,36,6.83,0.34, 28,0572, 067, 128,0455, 095,22.57,4.53,1.7,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  6,K
J,2018,02,15,19,42,16.5,0.39, 28,0723, 108, 128,0544, 141,21,0,1.5,v,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,A
J,2018,02,15,19,45,27.51,0.05, 32,2422, 012, 131,2916, 020,11.08,0.69,0.1,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 18,A
J,2018,02,15,19,47,57.66,0.11, 43,0518, 022, 142,4322, 037,11.39,1.2,0.2,v,0, ,5,1,1, , , ,1, 11,HIDAKA MOUNTAINS REGION ,  8,A
J,2018,02,15,19,49,32.53,0.12, 33,0506, 025, 130,2986, 032,12.56,1.02,0.1,v,0, ,5,1,1, , , ,7,264,NORTHERN ARIAKEKAI REG  ,  9,A
J,2018,02,15,19,51,16.42,0.26, 28,0482, 057, 128,0425, 100,20.65,4.9,1.3,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  4,k
J,2018,02,15,19,51,52.67,0.37, 28,0650, 067, 128,0736, 101,15.87,4.86,2,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  6,K
J,2018,02,15,19,53,33.67,0.04, 33,3822, 009, 134,0463, 010,30.62,0.4,1.2,V,0, ,5,1,1, , , ,6,232,SE KOCHI PREF           , 32,A
J,2018,02,15,19,59,26.8,0.16, 40,2078, 051, 142,0861, 098,39.55,1.45,0, ,0, ,5,1,1, , , ,2, 61,NE OFF IWATE PREF       , 10,k
J,2018,02,15,20,02,12.14,0.18, 32,0490, 057, 131,5035, 097,30.05,1.82,1,V,0, ,5,1,1, , , ,7,300,HYUGANADA REGION        , 18,A
J,2018,02,15,20,05,30.08,0.06, 43,0536, 014, 142,4386, 023,11.23,0.75,0.6,V,0, ,5,1,1, , , ,1, 11,HIDAKA MOUNTAINS REGION , 14,A
J,2018,02,15,20,11,27.92,0.1, 33,5522, 027, 135,2976, 031,49.68,0.8,0.8,V,0, ,5,1,1, , , ,5,191,CENTRAL WAKAYAMA PREF   , 28,A
J,2018,02,15,20,21,47.44,0.34, 28,0679, 089, 128,0463, 121,14,0,1.4,v,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  5,A
J,2018,02,15,20,24,31.18,0.1, 35,2607, 020, 138,5694, 027,23.24,0.71,0.4,v,0, ,5,1,1, , , ,4,152,EASTERN YAMANASHI PREF  , 16,A
J,2018,02,15,20,27,49.08,0.09, 35,2611, 031, 133,4991, 024,8.09,0.92,0.4,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 11,A
J,2018,02,15,20,28,6.9,0.07, 33,5418, 012, 134,2820, 020,10.29,0.87,0.7,V,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          , 25,A
J,2018,02,15,20,30,53.82,0.05, 32,4761, 013, 130,2983, 023,11.02,1.07,0.5,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 23,A
J,2018,02,15,20,36,36.82,0.54, 28,0807, 149, 128,0505, 185,21,0,1.6,v,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,A
J,2018,02,15,20,37,24.46,0.2, 28,0636, 046, 128,0641, 054,21.37,3.72,1.1,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  4,k
J,2018,02,15,20,38,33.86,0.34, 43,5686, 029, 145,0416, 183,10.71,2.91,0.3,v,0, ,5,1,1, , , ,1,  5,SHIRETOKO PENINSULA REG ,  5,a
J,2018,02,15,20,39,14.37,0.04, 34,1608, 013, 135,2521, 014,7.48,0.69,1,V,0, ,5,1,1, , , ,5,189,NE WAKAYAMA PREF        , 27,A
J,2018,02,15,20,40,18.64,0.15, 28,1982, 106, 128,4065, 189,83.58,2.55,1.5,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  6,A
J,2018,02,15,20,40,21.12,0.08, 35,0861, 019, 136,5607, 025,42.25,0.69,0.5,V,0, ,5,1,1, , , ,4,161,CENTRAL AICHI PREF      , 23,K
J,2018,02,15,20,40,24.37,0.58, 37,1848, 142, 141,4553, 205,21,0,0, ,0, ,5,2,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 11,k
J,2018,02,15,20,41,26.17,0.19, 42,3965, 048, 139,1361, 071,13.28,3,1.7,V,0, ,5,1,1, , , ,1, 18,SW OFF HOKKAIDO         , 14,K
J,2018,02,15,20,41,26.21,0.29, 28,0655, 058, 128,0574, 089,23.28,3.67,1.8,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  8,K
J,2018,02,15,20,42,41.5,0.05, 39,3134, 015, 140,2488, 027,7.98,1.04,0.7,v,0, ,5,1,1, , , ,2, 47,SOUTHERN AKITA PREF     , 22,A
J,2018,02,15,20,43,57.23,0.36, 41,0658, 085, 140,3888, 182,122.09,2.98,0, ,0, ,5,1,1, , , ,2, 41,TSUGARU PENINSULA REGION, 19,k
J,2018,02,15,20,44,57.39,0.03, 36,0958, 008, 137,2697, 013,6.52,0.7,0,V,0, ,5,1,1, , , ,4,141,NORTHERN GIFU PREF      , 16,A
J,2018,02,15,20,47,15.48,0.33, 24,5988, 131, 128,2165, 138,74,0,2.8,V,0, ,5,2,1, , , ,7,292,FAR S OFF OKINAWAJIMA   , 20,K
J,2018,02,15,20,47,16.24,0.09, 35,0351, 024, 135,3059, 032,7.84,0.88,0.5,v,0, ,5,1,1, , , ,5,183,MID KYOTO PREF          , 20,A
J,2018,02,15,20,48,30.77,0.03, 32,2928, 013, 130,3733, 016,8.99,0.72,1.2,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 32,A
J,2018,02,15,20,51,22.19,0.05, 34,1230, 016, 135,1423, 019,2.84,1.12,0.8,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 19,A
J,2018,02,15,20,57,56.16,0.05, 34,4139, 016, 134,3260, 012,12.2,0.6,0.6,V,0, ,5,1,1, , , ,6,240,HARIMANADA SETONAIKAI   , 11,k
J,2018,02,15,20,59,50.74,0.11, 32,3376, 027, 130,3849, 031,10.05,1.13,-0.2,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  8,A
J,2018,02,15,20,59,54.86,0.11, 42,4469, 128, 143,0150, 199,99,0,1.2,V,0, ,5,2,1, , , ,1,  9,TOKACHI REGION          , 19,A
J,2018,02,15,21,00,45.12,0.03, 34,0460, 010, 135,0938, 014,5.9,0.74,0.8,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 27,A
J,2018,02,15,21,11,15.33,0.24, 28,0628, 046, 128,0504, 067,21.07,2.87,2.7,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   , 11,K
J,2018,02,15,21,12,9.71,0.3, 28,0575, 082, 128,0563, 107,25,0,1.5,v,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  5,k
J,2018,02,15,21,13,6.27,0.17, 27,5236, 091, 128,4238, 145,53,0,0.5,v,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,k
J,2018,02,15,21,14,5.42,0.09, 34,1505, 028, 135,1070, 025,7.33,1.33,0.3,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 10,A
J,2018,02,15,21,14,58.28,0.06, 31,5838, 029, 130,2388, 029,3.71,1.18,-0.2,v,0, ,5,1,1, , , ,7,273,NW KAGOSHIMA PREF       ,  6,A
J,2018,02,15,21,20,28.26,0.27, 33,3660, 294, 137,1533, 201,368,0,2.8,V,0, ,5,2,1, , , ,5,208,SE OFF KII PENINSULA    , 16,k
J,2018,02,15,21,28,18.4,0.04, 33,0075, 012, 131,4837, 017,12.82,0.55,0.8,V,0, ,5,1,1, , , ,7,279,SOUTHERN OITA PREF      , 26,A
J,2018,02,15,21,30,26.25,0.03, 33,5080, 015, 134,5934, 011,11.76,0.72,2.2,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 20,K
